member_id,churn_probability,rank
9226,0.3927,5270
3180,0.3926,5271
883,0.3926,5272
6854,0.3926,5273
816,0.3926,5274
8683,0.3925,5275
7613,0.3925,5276
7447,0.3924,5277
3513,0.3924,5278
3111,0.3924,5279
403,0.3923,5280
8421,0.3923,5281
4716,0.3922,5282
839,0.3921,5283
4007,0.3921,5284
8436,0.392,5285
9120,0.392,5286
7165,0.392,5287
7553,0.3919,5288
6859,0.3919,5289
3636,0.3919,5290
6085,0.3919,5291
8053,0.3918,5292
1161,0.3918,5293
6984,0.3917,5294
5308,0.3917,5295
4023,0.3916,5296
6350,0.3916,5297
7618,0.3916,5298
9921,0.3916,5299
3606,0.3915,5300
8455,0.3915,5301
2681,0.3914,5302
2622,0.3914,5303
4892,0.3913,5304
1737,0.3913,5305
7488,0.3913,5306
9071,0.3913,5307
5558,0.3912,5308
1000,0.3912,5309
6051,0.3911,5310
7403,0.3911,5311
9877,0.3911,5312
4555,0.3911,5313
180,0.3911,5314
2716,0.3911,5315
8471,0.3911,5316
9348,0.391,5317
2678,0.3909,5318
8769,0.3909,5319
801,0.3909,5320
5035,0.3908,5321
3749,0.3908,5322
8150,0.3908,5323
623,0.3908,5324
8908,0.3907,5325
9899,0.3907,5326
7216,0.3906,5327
688,0.3906,5328
4140,0.3906,5329
4272,0.3906,5330
1154,0.3905,5331
9310,0.3905,5332
5789,0.3905,5333
2524,0.3905,5334
2076,0.3905,5335
365,0.3904,5336
906,0.3904,5337
3717,0.3904,5338
3107,0.3904,5339
274,0.3904,5340
428,0.3904,5341
39,0.3903,5342
3148,0.3903,5343
8825,0.3903,5344
8717,0.3903,5345
5328,0.3903,5346
7053,0.3902,5347
6025,0.3902,5348
547,0.3902,5349
2779,0.3902,5350
6286,0.3901,5351
7654,0.3901,5352
7111,0.3901,5353
7025,0.3901,5354
5853,0.3899,5355
2765,0.3898,5356
9500,0.3898,5357
3464,0.3898,5358
6176,0.3897,5359
7328,0.3897,5360
1388,0.3897,5361
7121,0.3897,5362
4002,0.3896,5363
3637,0.3896,5364
3933,0.3896,5365
8576,0.3896,5366
2,0.3896,5367
872,0.3895,5368
4094,0.3895,5369
2163,0.3894,5370
4347,0.3894,5371
7740,0.3893,5372
6654,0.3893,5373
5474,0.3893,5374
7537,0.3893,5375
5905,0.3893,5376
8096,0.3893,5377
6438,0.3893,5378
7966,0.3892,5379
2819,0.3891,5380
899,0.3891,5381
3182,0.3891,5382
4615,0.389,5383
3195,0.389,5384
7548,0.389,5385
789,0.389,5386
1224,0.3889,5387
8202,0.3889,5388
6069,0.3889,5389
2320,0.3888,5390
8772,0.3888,5391
7779,0.3888,5392
4117,0.3888,5393
8548,0.3887,5394
627,0.3887,5395
1580,0.3886,5396
1727,0.3886,5397
3234,0.3886,5398
4415,0.3886,5399
7560,0.3886,5400
7243,0.3886,5401
5633,0.3886,5402
2829,0.3885,5403
3738,0.3884,5404
8689,0.3884,5405
9273,0.3884,5406
7321,0.3884,5407
5729,0.3883,5408
6857,0.3883,5409
7278,0.3883,5410
5774,0.3883,5411
6238,0.3882,5412
6714,0.3881,5413
3963,0.3881,5414
7213,0.3881,5415
9855,0.3881,5416
8062,0.388,5417
9109,0.388,5418
4536,0.3879,5419
6940,0.3879,5420
6062,0.3878,5421
4603,0.3877,5422
5565,0.3877,5423
9362,0.3877,5424
8059,0.3877,5425
1318,0.3877,5426
9841,0.3877,5427
1384,0.3877,5428
2207,0.3876,5429
1167,0.3876,5430
6820,0.3876,5431
4814,0.3876,5432
4177,0.3876,5433
3861,0.3876,5434
9699,0.3876,5435
2325,0.3876,5436
4851,0.3875,5437
4885,0.3875,5438
6844,0.3875,5439
4497,0.3875,5440
2618,0.3874,5441
8390,0.3873,5442
473,0.3872,5443
513,0.3872,5444
8116,0.3871,5445
6688,0.3871,5446
6172,0.387,5447
1042,0.387,5448
5180,0.387,5449
3962,0.387,5450
5395,0.387,5451
5313,0.387,5452
5257,0.387,5453
8815,0.387,5454
2946,0.3869,5455
6146,0.3869,5456
5877,0.3869,5457
3060,0.3869,5458
9293,0.3868,5459
3553,0.3868,5460
8409,0.3868,5461
3251,0.3868,5462
889,0.3868,5463
7365,0.3868,5464
2801,0.3867,5465
5968,0.3867,5466
4727,0.3867,5467
719,0.3866,5468
760,0.3866,5469
5432,0.3866,5470
8849,0.3866,5471
3289,0.3866,5472
2209,0.3866,5473
6850,0.3865,5474
416,0.3865,5475
6298,0.3865,5476
1635,0.3865,5477
1338,0.3864,5478
4104,0.3864,5479
3259,0.3864,5480
3097,0.3863,5481
3488,0.3863,5482
2375,0.3863,5483
3219,0.3863,5484
7573,0.3863,5485
7863,0.3862,5486
9523,0.3862,5487
5497,0.3861,5488
8682,0.3861,5489
6791,0.3861,5490
88,0.3861,5491
5674,0.3861,5492
3090,0.386,5493
7183,0.386,5494
200,0.386,5495
7919,0.3859,5496
9288,0.3858,5497
5644,0.3858,5498
1053,0.3858,5499
6439,0.3857,5500
3108,0.3857,5501
2376,0.3857,5502
1259,0.3856,5503
1964,0.3856,5504
2715,0.3856,5505
9737,0.3856,5506
3204,0.3856,5507
9068,0.3855,5508
4918,0.3855,5509
3287,0.3855,5510
6943,0.3855,5511
1798,0.3854,5512
182,0.3853,5513
1139,0.3853,5514
3690,0.3853,5515
61,0.3852,5516
9005,0.3852,5517
8319,0.3852,5518
6916,0.3851,5519
4288,0.3851,5520
663,0.385,5521
7600,0.385,5522
1994,0.385,5523
1526,0.3849,5524
7149,0.3849,5525
6366,0.3849,5526
1226,0.3849,5527
9565,0.3849,5528
9505,0.3848,5529
6641,0.3848,5530
8458,0.3847,5531
8212,0.3847,5532
9616,0.3847,5533
571,0.3847,5534
5372,0.3846,5535
5823,0.3846,5536
8462,0.3846,5537
543,0.3845,5538
2463,0.3845,5539
29,0.3845,5540
3208,0.3845,5541
5503,0.3845,5542
4954,0.3845,5543
1394,0.3845,5544
5123,0.3844,5545
7325,0.3844,5546
4376,0.3844,5547
164,0.3844,5548
1469,0.3844,5549
7492,0.3844,5550
7206,0.3843,5551
5388,0.3843,5552
4299,0.3843,5553
5900,0.3843,5554
6516,0.3843,5555
3727,0.3842,5556
2590,0.3842,5557
1833,0.3841,5558
4752,0.384,5559
1742,0.384,5560
2665,0.384,5561
9979,0.384,5562
5228,0.384,5563
3736,0.384,5564
2747,0.384,5565
6157,0.3839,5566
615,0.3839,5567
5832,0.3838,5568
6617,0.3838,5569
1420,0.3838,5570
8556,0.3838,5571
1283,0.3837,5572
6720,0.3837,5573
135,0.3836,5574
5722,0.3836,5575
8915,0.3835,5576
6407,0.3835,5577
2286,0.3835,5578
2674,0.3835,5579
193,0.3834,5580
2831,0.3834,5581
9828,0.3833,5582
5906,0.3833,5583
3495,0.3833,5584
6837,0.3833,5585
2839,0.3833,5586
3565,0.3832,5587
8052,0.3831,5588
9969,0.3831,5589
9619,0.3831,5590
8130,0.3831,5591
8668,0.383,5592
6276,0.383,5593
3188,0.3829,5594
617,0.3828,5595
3968,0.3828,5596
1940,0.3828,5597
9163,0.3828,5598
4994,0.3828,5599
1507,0.3827,5600
3228,0.3827,5601
9956,0.3827,5602
1588,0.3826,5603
7426,0.3826,5604
5085,0.3826,5605
6376,0.3825,5606
7160,0.3825,5607
9080,0.3822,5608
6501,0.3822,5609
6,0.3822,5610
9995,0.3821,5611
3498,0.3821,5612
678,0.3821,5613
2323,0.3821,5614
1466,0.3821,5615
4786,0.382,5616
5818,0.382,5617
149,0.382,5618
7163,0.382,5619
544,0.382,5620
3719,0.3819,5621
7368,0.3818,5622
6102,0.3818,5623
6246,0.3818,5624
8723,0.3818,5625
3137,0.3817,5626
2001,0.3817,5627
3878,0.3816,5628
9482,0.3816,5629
5616,0.3816,5630
7275,0.3816,5631
3360,0.3816,5632
6881,0.3815,5633
1492,0.3815,5634
2066,0.3815,5635
2611,0.3815,5636
1529,0.3814,5637
7407,0.3814,5638
141,0.3814,5639
3647,0.3814,5640
3580,0.3812,5641
2881,0.3811,5642
1148,0.3811,5643
240,0.381,5644
2352,0.381,5645
2644,0.381,5646
2195,0.3809,5647
7435,0.3809,5648
446,0.3809,5649
8375,0.3809,5650
2858,0.3809,5651
8296,0.3809,5652
2361,0.3809,5653
309,0.3808,5654
7848,0.3808,5655
6101,0.3807,5656
7308,0.3807,5657
1691,0.3807,5658
8630,0.3807,5659
7749,0.3806,5660
1514,0.3806,5661
8076,0.3806,5662
4119,0.3806,5663
5760,0.3806,5664
2576,0.3805,5665
6504,0.3805,5666
3478,0.3805,5667
3342,0.3804,5668
9884,0.3804,5669
4504,0.3804,5670
9405,0.3804,5671
8221,0.3804,5672
6871,0.3803,5673
575,0.3803,5674
8301,0.3802,5675
8592,0.3802,5676
6763,0.3802,5677
3906,0.3801,5678
2298,0.3801,5679
2418,0.3801,5680
7673,0.3801,5681
1288,0.3801,5682
4006,0.38,5683
4097,0.38,5684
5047,0.38,5685
9845,0.3799,5686
783,0.3799,5687
7341,0.3799,5688
7200,0.3799,5689
4064,0.3798,5690
114,0.3798,5691
9030,0.3798,5692
8041,0.3797,5693
5571,0.3797,5694
1933,0.3796,5695
5160,0.3796,5696
9302,0.3796,5697
5294,0.3795,5698
1023,0.3795,5699
3170,0.3795,5700
5898,0.3795,5701
8387,0.3795,5702
2203,0.3794,5703
4835,0.3794,5704
3511,0.3794,5705
2851,0.3793,5706
6050,0.3793,5707
9031,0.3793,5708
4563,0.3793,5709
5870,0.3793,5710
8872,0.3793,5711
5233,0.3793,5712
1632,0.3793,5713
4523,0.3792,5714
7396,0.3792,5715
5009,0.3791,5716
2419,0.3791,5717
5188,0.3791,5718
9617,0.379,5719
316,0.379,5720
5177,0.3789,5721
7293,0.3789,5722
7941,0.3789,5723
2444,0.3789,5724
3225,0.3788,5725
2466,0.3788,5726
8356,0.3788,5727
6457,0.3788,5728
5603,0.3788,5729
8773,0.3787,5730
7911,0.3787,5731
2221,0.3787,5732
2601,0.3787,5733
2282,0.3786,5734
7105,0.3786,5735
3928,0.3785,5736
8474,0.3785,5737
4909,0.3785,5738
9860,0.3785,5739
1052,0.3784,5740
9769,0.3783,5741
5479,0.3783,5742
9394,0.3783,5743
7406,0.3783,5744
4897,0.3782,5745
4481,0.3782,5746
5641,0.3782,5747
7797,0.3781,5748
8639,0.3781,5749
5572,0.3781,5750
5833,0.3781,5751
8405,0.3781,5752
4499,0.3781,5753
409,0.378,5754
9696,0.378,5755
430,0.378,5756
9392,0.3779,5757
212,0.3779,5758
6043,0.3779,5759
4572,0.3779,5760
9603,0.3778,5761
5041,0.3778,5762
7051,0.3777,5763
5431,0.3777,5764
6089,0.3777,5765
8991,0.3776,5766
5374,0.3776,5767
6053,0.3776,5768
2318,0.3776,5769
6666,0.3775,5770
9710,0.3774,5771
4320,0.3774,5772
8856,0.3774,5773
7571,0.3774,5774
3680,0.3774,5775
5751,0.3773,5776
6453,0.3772,5777
5159,0.3772,5778
879,0.3772,5779
2544,0.3772,5780
8318,0.3772,5781
393,0.3771,5782
7241,0.3771,5783
9674,0.377,5784
2233,0.377,5785
2901,0.377,5786
8207,0.377,5787
6996,0.377,5788
3655,0.3769,5789
5996,0.3769,5790
1986,0.3768,5791
2949,0.3768,5792
6945,0.3767,5793
9768,0.3766,5794
6710,0.3766,5795
8713,0.3766,5796
770,0.3766,5797
6105,0.3765,5798
4939,0.3765,5799
9023,0.3764,5800
6319,0.3764,5801
8912,0.3764,5802
7792,0.3764,5803
6311,0.3763,5804
8945,0.3763,5805
494,0.3763,5806
880,0.3762,5807
3638,0.3762,5808
4194,0.3762,5809
6892,0.3762,5810
6335,0.376,5811
7437,0.376,5812
2734,0.376,5813
457,0.376,5814
8348,0.3759,5815
8073,0.3759,5816
8944,0.3759,5817
3600,0.3759,5818
966,0.3758,5819
7090,0.3758,5820
668,0.3758,5821
1342,0.3757,5822
6216,0.3757,5823
6204,0.3756,5824
1129,0.3756,5825
5492,0.3756,5826
1522,0.3756,5827
4210,0.3756,5828
5238,0.3756,5829
8101,0.3755,5830
2559,0.3755,5831
6655,0.3755,5832
1966,0.3755,5833
574,0.3755,5834
1064,0.3755,5835
6789,0.3754,5836
4873,0.3754,5837
1694,0.3754,5838
7343,0.3754,5839
4423,0.3754,5840
5382,0.3753,5841
8757,0.3753,5842
9557,0.3753,5843
918,0.3752,5844
846,0.3752,5845
704,0.3752,5846
9137,0.3751,5847
8674,0.3751,5848
7652,0.3751,5849
1414,0.3751,5850
7242,0.3751,5851
8304,0.3751,5852
8885,0.375,5853
507,0.375,5854
758,0.375,5855
2578,0.3749,5856
5436,0.3749,5857
9863,0.3749,5858
6063,0.3749,5859
322,0.3749,5860
605,0.3748,5861
8020,0.3748,5862
3773,0.3748,5863
7042,0.3748,5864
8377,0.3747,5865
7902,0.3747,5866
5037,0.3747,5867
5303,0.3747,5868
3088,0.3747,5869
9761,0.3745,5870
172,0.3745,5871
8554,0.3745,5872
4526,0.3744,5873
3403,0.3744,5874
3884,0.3744,5875
9027,0.3744,5876
5224,0.3743,5877
7156,0.3742,5878
8413,0.3742,5879
5824,0.3741,5880
3943,0.3741,5881
5697,0.3741,5882
5747,0.3741,5883
1396,0.374,5884
7366,0.374,5885
915,0.374,5886
1005,0.374,5887
9355,0.374,5888
8289,0.374,5889
2784,0.374,5890
5662,0.3739,5891
5507,0.3739,5892
2814,0.3738,5893
4567,0.3738,5894
4111,0.3738,5895
9520,0.3738,5896
8410,0.3738,5897
2039,0.3738,5898
2425,0.3737,5899
78,0.3737,5900
6523,0.3737,5901
6811,0.3737,5902
9157,0.3736,5903
5803,0.3736,5904
206,0.3736,5905
1270,0.3735,5906
5092,0.3735,5907
6738,0.3735,5908
3014,0.3735,5909
8700,0.3735,5910
3053,0.3734,5911
1960,0.3734,5912
6965,0.3734,5913
8397,0.3734,5914
5636,0.3733,5915
9959,0.3733,5916
1069,0.3732,5917
4605,0.3732,5918
3643,0.3732,5919
7126,0.3732,5920
2809,0.3732,5921
9161,0.3732,5922
478,0.3732,5923
826,0.3732,5924
1768,0.3732,5925
2310,0.3731,5926
7150,0.3731,5927
3006,0.3731,5928
4864,0.373,5929
1603,0.373,5930
7944,0.373,5931
7489,0.373,5932
921,0.3729,5933
6254,0.3729,5934
1928,0.3728,5935
101,0.3728,5936
8084,0.3728,5937
3797,0.3728,5938
8400,0.3728,5939
2736,0.3727,5940
7853,0.3727,5941
5470,0.3727,5942
3715,0.3726,5943
8790,0.3726,5944
9274,0.3725,5945
220,0.3725,5946
7791,0.3725,5947
439,0.3724,5948
345,0.3724,5949
7502,0.3723,5950
4128,0.3722,5951
7767,0.3722,5952
8135,0.3721,5953
8799,0.3721,5954
7676,0.3721,5955
8180,0.3721,5956
6830,0.3721,5957
8137,0.3721,5958
6152,0.372,5959
1264,0.3719,5960
3306,0.3719,5961
9724,0.3719,5962
5418,0.3719,5963
3794,0.3718,5964
3516,0.3718,5965
2042,0.3718,5966
785,0.3717,5967
4944,0.3717,5968
245,0.3717,5969
8358,0.3717,5970
3535,0.3717,5971
2035,0.3716,5972
4763,0.3716,5973
9981,0.3716,5974
2224,0.3715,5975
6907,0.3715,5976
8694,0.3714,5977
5947,0.3714,5978
9323,0.3713,5979
8134,0.3713,5980
3325,0.3713,5981
5247,0.3713,5982
6746,0.3713,5983
5948,0.3713,5984
7178,0.3713,5985
1450,0.3712,5986
1878,0.3712,5987
4495,0.3712,5988
4565,0.3712,5989
4911,0.3711,5990
9986,0.3711,5991
6783,0.3711,5992
1758,0.371,5993
814,0.371,5994
8665,0.371,5995
1745,0.371,5996
2579,0.3709,5997
4191,0.3709,5998
4953,0.3709,5999
1556,0.3709,6000
7986,0.3708,6001
1772,0.3708,6002
1629,0.3708,6003
3597,0.3708,6004
8869,0.3707,6005
3783,0.3707,6006
1628,0.3707,6007
4758,0.3707,6008
5970,0.3706,6009
832,0.3705,6010
3745,0.3705,6011
3419,0.3705,6012
3825,0.3705,6013
3288,0.3705,6014
8432,0.3705,6015
4317,0.3705,6016
2970,0.3704,6017
5306,0.3703,6018
9831,0.3703,6019
3126,0.3703,6020
1419,0.3703,6021
9540,0.3703,6022
2614,0.3703,6023
2959,0.3702,6024
2782,0.3702,6025
5483,0.3702,6026
3139,0.3701,6027
3697,0.3701,6028
6899,0.37,6029
6752,0.37,6030
4775,0.37,6031
8666,0.37,6032
3509,0.37,6033
9972,0.3699,6034
3909,0.3699,6035
5702,0.3699,6036
5098,0.3699,6037
4680,0.3699,6038
6631,0.3699,6039
5941,0.3699,6040
4030,0.3699,6041
7777,0.3698,6042
3981,0.3698,6043
9600,0.3697,6044
2610,0.3697,6045
5174,0.3697,6046
7073,0.3697,6047
4157,0.3696,6048
7499,0.3696,6049
4857,0.3695,6050
3776,0.3695,6051
7231,0.3695,6052
2129,0.3694,6053
6637,0.3694,6054
7869,0.3694,6055
6858,0.3694,6056
2052,0.3694,6057
1821,0.3693,6058
7569,0.3693,6059
1059,0.3693,6060
8204,0.3692,6061
7215,0.3692,6062
9880,0.3692,6063
301,0.3691,6064
1853,0.3691,6065
8099,0.3691,6066
9507,0.3691,6067
9760,0.369,6068
1983,0.369,6069
6465,0.369,6070
6860,0.369,6071
7581,0.369,6072
6930,0.369,6073
2322,0.369,6074
2857,0.369,6075
9384,0.3688,6076
828,0.3688,6077
2439,0.3687,6078
6974,0.3687,6079
8866,0.3687,6080
5579,0.3687,6081
6728,0.3687,6082
5920,0.3687,6083
2555,0.3686,6084
3996,0.3686,6085
1947,0.3686,6086
8328,0.3685,6087
703,0.3684,6088
7894,0.3684,6089
4407,0.3683,6090
3594,0.3683,6091
9835,0.3682,6092
2053,0.3682,6093
7473,0.3681,6094
1250,0.3681,6095
1199,0.3681,6096
2687,0.3681,6097
8019,0.368,6098
4844,0.368,6099
5945,0.368,6100
6583,0.368,6101
1186,0.3679,6102
74,0.3679,6103
5808,0.3679,6104
165,0.3678,6105
6817,0.3678,6106
3473,0.3678,6107
1171,0.3678,6108
9194,0.3678,6109
7840,0.3677,6110
9555,0.3677,6111
204,0.3676,6112
1518,0.3676,6113
4281,0.3675,6114
4149,0.3675,6115
4141,0.3674,6116
7935,0.3674,6117
266,0.3673,6118
8549,0.3672,6119
3937,0.3672,6120
4894,0.3672,6121
5912,0.3671,6122
1841,0.3671,6123
2151,0.367,6124
706,0.367,6125
1721,0.367,6126
8434,0.3669,6127
16,0.3669,6128
4525,0.3669,6129
6214,0.3668,6130
4024,0.3668,6131
8010,0.3668,6132
344,0.3666,6133
4718,0.3665,6134
319,0.3665,6135
3418,0.3665,6136
8264,0.3665,6137
2521,0.3665,6138
7351,0.3665,6139
9818,0.3665,6140
8431,0.3664,6141
870,0.3664,6142
9659,0.3663,6143
8498,0.3663,6144
3080,0.3663,6145
9309,0.3662,6146
5628,0.3662,6147
8217,0.3661,6148
7532,0.3661,6149
9295,0.3661,6150
6490,0.366,6151
987,0.366,6152
1577,0.366,6153
7947,0.366,6154
9770,0.3659,6155
5325,0.3659,6156
1177,0.3659,6157
9598,0.3659,6158
6442,0.3659,6159
8847,0.3659,6160
4341,0.3659,6161
8958,0.3658,6162
229,0.3658,6163
2465,0.3658,6164
967,0.3657,6165
8953,0.3657,6166
8349,0.3657,6167
491,0.3656,6168
2713,0.3656,6169
1194,0.3656,6170
148,0.3656,6171
6162,0.3656,6172
7342,0.3656,6173
3792,0.3655,6174
6964,0.3655,6175
2832,0.3655,6176
701,0.3655,6177
2044,0.3654,6178
9671,0.3654,6179
3463,0.3654,6180
3294,0.3654,6181
3991,0.3654,6182
5710,0.3653,6183
9204,0.3653,6184
283,0.3653,6185
913,0.3653,6186
1762,0.3652,6187
8297,0.3652,6188
5339,0.3651,6189
1188,0.3651,6190
8238,0.3651,6191
1536,0.3651,6192
552,0.3651,6193
8167,0.3651,6194
5137,0.365,6195
6716,0.365,6196
2812,0.3649,6197
9430,0.3649,6198
6289,0.3649,6199
2731,0.3649,6200
9134,0.3647,6201
6677,0.3646,6202
8231,0.3646,6203
4633,0.3646,6204
838,0.3646,6205
4527,0.3645,6206
651,0.3645,6207
1574,0.3644,6208
4050,0.3644,6209
4678,0.3644,6210
7531,0.3644,6211
8706,0.3643,6212
8707,0.3643,6213
7094,0.3643,6214
5600,0.3641,6215
2774,0.3641,6216
4061,0.3641,6217
7353,0.3639,6218
7058,0.3639,6219
4913,0.3639,6220
953,0.3638,6221
6362,0.3638,6222
4363,0.3637,6223
8012,0.3637,6224
3661,0.3637,6225
1616,0.3636,6226
931,0.3636,6227
9493,0.3636,6228
163,0.3636,6229
276,0.3636,6230
9711,0.3636,6231
1894,0.3635,6232
8124,0.3635,6233
5876,0.3634,6234
7631,0.3634,6235
5173,0.3633,6236
3102,0.3633,6237
8092,0.3633,6238
6908,0.3632,6239
9420,0.3632,6240
7093,0.3632,6241
3708,0.3631,6242
9935,0.3631,6243
6229,0.3631,6244
6389,0.3631,6245
9913,0.3631,6246
5184,0.3631,6247
8909,0.363,6248
518,0.363,6249
79,0.363,6250
7432,0.363,6251
5385,0.3629,6252
3927,0.3629,6253
476,0.3628,6254
7960,0.3628,6255
853,0.3628,6256
1412,0.3628,6257
9784,0.3627,6258
6075,0.3627,6259
5931,0.3627,6260
9954,0.3627,6261
9713,0.3627,6262
2130,0.3626,6263
6944,0.3626,6264
3517,0.3626,6265
4220,0.3626,6266
5053,0.3626,6267
6136,0.3626,6268
9001,0.3625,6269
9923,0.3625,6270
2855,0.3625,6271
4087,0.3625,6272
5023,0.3624,6273
2232,0.3624,6274
5204,0.3624,6275
7363,0.3624,6276
7021,0.3624,6277
2600,0.3623,6278
8562,0.3623,6279
7518,0.3623,6280
2174,0.3623,6281
9551,0.3623,6282
2117,0.3622,6283
6628,0.3622,6284
1299,0.3622,6285
9180,0.3622,6286
469,0.3622,6287
5117,0.3622,6288
4779,0.3621,6289
1873,0.3621,6290
7549,0.3621,6291
3165,0.362,6292
8540,0.362,6293
2435,0.362,6294
8692,0.3619,6295
98,0.3619,6296
6374,0.3619,6297
6485,0.3619,6298
8832,0.3618,6299
4345,0.3618,6300
7979,0.3617,6301
5773,0.3617,6302
2581,0.3616,6303
3629,0.3616,6304
2868,0.3616,6305
4070,0.3616,6306
7157,0.3616,6307
5561,0.3616,6308
4765,0.3616,6309
3061,0.3615,6310
5025,0.3615,6311
6265,0.3615,6312
5535,0.3615,6313
1285,0.3615,6314
4699,0.3615,6315
9882,0.3615,6316
4075,0.3614,6317
1901,0.3614,6318
5776,0.3614,6319
7070,0.3614,6320
952,0.3614,6321
6071,0.3614,6322
2077,0.3614,6323
4700,0.3613,6324
3436,0.3613,6325
4533,0.3613,6326
2087,0.3613,6327
7408,0.3613,6328
6476,0.3612,6329
9511,0.3612,6330
628,0.3612,6331
1623,0.3612,6332
4440,0.3612,6333
3161,0.3612,6334
4165,0.3611,6335
7998,0.361,6336
4467,0.361,6337
103,0.361,6338
3622,0.361,6339
9421,0.361,6340
6815,0.3609,6341
324,0.3609,6342
8078,0.3609,6343
9409,0.3609,6344
9317,0.3609,6345
9264,0.3609,6346
508,0.3609,6347
8995,0.3609,6348
7101,0.3608,6349
1415,0.3608,6350
3619,0.3608,6351
4088,0.3607,6352
4125,0.3607,6353
9341,0.3607,6354
6450,0.3607,6355
6006,0.3607,6356
3880,0.3606,6357
4668,0.3606,6358
52,0.3606,6359
7827,0.3606,6360
5384,0.3605,6361
728,0.3605,6362
8741,0.3605,6363
7011,0.3605,6364
5415,0.3604,6365
8718,0.3604,6366
563,0.3603,6367
510,0.3603,6368
8439,0.3603,6369
4748,0.3603,6370
2786,0.3602,6371
6033,0.3602,6372
5059,0.3602,6373
7415,0.3602,6374
7683,0.3601,6375
2393,0.3601,6376
2083,0.3601,6377
1231,0.3601,6378
6119,0.3601,6379
8118,0.36,6380
6926,0.36,6381
8721,0.36,6382
8453,0.36,6383
9373,0.36,6384
4722,0.36,6385
6997,0.3599,6386
3216,0.3599,6387
3408,0.3599,6388
8524,0.3598,6389
7170,0.3598,6390
30,0.3598,6391
4072,0.3598,6392
1911,0.3597,6393
1014,0.3596,6394
809,0.3596,6395
367,0.3595,6396
5554,0.3595,6397
905,0.3595,6398
4768,0.3595,6399
8120,0.3594,6400
236,0.3594,6401
6009,0.3593,6402
8006,0.3593,6403
4874,0.3593,6404
4485,0.3592,6405
6712,0.3591,6406
90,0.3589,6407
1505,0.3589,6408
3096,0.3588,6409
44,0.3588,6410
2956,0.3588,6411
4206,0.3588,6412
1102,0.3588,6413
3460,0.3588,6414
3253,0.3587,6415
7733,0.3587,6416
6448,0.3587,6417
5647,0.3587,6418
1016,0.3587,6419
7849,0.3587,6420
3291,0.3587,6421
4245,0.3586,6422
7617,0.3586,6423
9991,0.3586,6424
6509,0.3585,6425
4325,0.3585,6426
2983,0.3585,6427
9992,0.3584,6428
1935,0.3584,6429
1152,0.3584,6430
6483,0.3583,6431
9368,0.3583,6432
7836,0.3583,6433
6427,0.3582,6434
6073,0.3582,6435
100,0.3582,6436
8285,0.3582,6437
2183,0.3582,6438
4080,0.3581,6439
3213,0.3581,6440
6178,0.3581,6441
2314,0.358,6442
7255,0.358,6443
5120,0.358,6444
3630,0.3579,6445
6571,0.3579,6446
4310,0.3579,6447
2512,0.3579,6448
2388,0.3579,6449
360,0.3578,6450
5994,0.3578,6451
1453,0.3578,6452
5834,0.3578,6453
7332,0.3577,6454
3027,0.3577,6455
8752,0.3576,6456
530,0.3576,6457
3122,0.3576,6458
488,0.3576,6459
4412,0.3576,6460
3480,0.3573,6461
8791,0.3573,6462
8378,0.3573,6463
8973,0.3572,6464
5049,0.3572,6465
5060,0.3572,6466
8303,0.3571,6467
6329,0.357,6468
2342,0.357,6469
111,0.357,6470
1424,0.3569,6471
9856,0.3569,6472
5370,0.3569,6473
178,0.3569,6474
1480,0.3568,6475
3327,0.3567,6476
1416,0.3567,6477
8949,0.3567,6478
2265,0.3567,6479
8518,0.3566,6480
773,0.3566,6481
3559,0.3566,6482
3270,0.3565,6483
9827,0.3565,6484
7822,0.3564,6485
7802,0.3564,6486
9809,0.3564,6487
6334,0.3564,6488
4552,0.3563,6489
5267,0.3563,6490
5903,0.3563,6491
481,0.3563,6492
523,0.3563,6493
7210,0.3563,6494
7756,0.3562,6495
3605,0.3562,6496
7566,0.3562,6497
6951,0.3562,6498
6918,0.3562,6499
1050,0.3561,6500
8559,0.3561,6501
7901,0.3561,6502
9219,0.3561,6503
219,0.356,6504
9518,0.356,6505
8890,0.356,6506
5446,0.356,6507
7450,0.356,6508
6099,0.356,6509
8226,0.356,6510
7663,0.356,6511
8372,0.3559,6512
1921,0.3559,6513
3183,0.3558,6514
2424,0.3558,6515
6397,0.3558,6516
9703,0.3558,6517
7907,0.3557,6518
6383,0.3557,6519
3525,0.3557,6520
2490,0.3556,6521
8968,0.3556,6522
317,0.3556,6523
4646,0.3555,6524
9256,0.3555,6525
4235,0.3555,6526
6018,0.3555,6527
2091,0.3554,6528
105,0.3554,6529
8829,0.3553,6530
775,0.3553,6531
2483,0.3553,6532
2735,0.3553,6533
462,0.3553,6534
7744,0.3552,6535
3255,0.3552,6536
1048,0.3552,6537
722,0.3552,6538
327,0.3552,6539
1022,0.3552,6540
4383,0.3552,6541
3091,0.3551,6542
5149,0.355,6543
1875,0.355,6544
2642,0.355,6545
7624,0.355,6546
5985,0.355,6547
1541,0.3549,6548
1813,0.3549,6549
5018,0.3549,6550
2491,0.3549,6551
271,0.3549,6552
2824,0.3548,6553
1030,0.3548,6554
8967,0.3548,6555
3042,0.3547,6556
6721,0.3547,6557
8321,0.3546,6558
9415,0.3546,6559
4416,0.3546,6560
4569,0.3546,6561
9306,0.3546,6562
6971,0.3546,6563
5237,0.3545,6564
4613,0.3545,6565
5590,0.3544,6566
